fips,PC1,PC2,PC3,PC4,PC5,PC6
01039,1.49895741591634,0.2569391206589046,-0.5769949813534332,-0.07403518253799299,0.3354178144401291,-0.071229991676629
01041,2.2177030625700773,0.15035671687076643,-0.6566811418496273,-0.7468392304111942,0.13658659951259444,-0.4376138418131646
01043,1.018637798819523,-0.2240772120168813,0.22523029668128422,0.45817870417564405,-0.15638996979298272,0.020052697419497695
01045,1.062839240251766,-0.8693419741834684,0.1831479052866872,0.6008081994150072,0.1935474010543964,-0.03010251836384075
01047,2.4723386185652987,-0.43274110386216014,-0.12231943039037017,-0.4110991616696749,0.5576007172366682,0.08778110036498604
01049,1.5794370777644384,-0.5970725727664735,-0.07637443286495153,0.3808916908672167,-0.08614564218197598,0.027059069387088602
01051,-0.041829156364389476,-0.8934324460206106,0.0806385774143202,0.2817927195952413,-0.31719964840036624,-0.4222499642311433
01053,2.750284545669675,0.11529250741798502,-0.34134426682380276,-0.8376835189996269,-0.1390376410787737,-0.0629080375579245
01055,1.0226105868929471,-0.2609908254126292,0.16555355044836717,0.5747323996810324,0.05965084598556074,-0.2622686252616944
01057,2.0578165022909687,0.614137199354757,-0.3654569350173083,-0.05983066792139594,-0.09252179572153005,-0.23663265782873003
01059,2.640496519544296,0.08992490989256334,-0.8185523740999171,-1.372384903526504,-0.535537667975998,-0.47295859020740466
01061,1.7192446504206016,0.05116781035338206,-0.8457276239239073,0.07900308819109494,0.17742970353011528,-0.1825633132837755
01063,3.789806316865822,1.1814668301802975,0.10664102249666364,-1.5045308696852573,0.6300061299794583,0.062198649195898764
01065,2.926734569010834,0.3937596506649507,0.40594177152277133,-0.8258534469142601,0.06036864411516068,-0.4159617976804745
01067,0.71038678731862,0.534080731480878,0.21000182972840975,0.15342386282971718,0.4277614964391785,-0.2949251600706031
01069,0.684010688908537,-0.4682917289909221,0.09530566792563058,0.015065285496466593,0.1434433040240082,-0.11772559365947406
01071,1.2140625345426501,0.02804814392696383,-0.2861199895424172,0.4556644820388759,0.11334757740393782,-0.31122954313305445
01073,-0.7182571901245784,-1.2915520933949052,0.2503899256467037,-0.3154309561801894,0.5965056014325925,-0.12077333415114531
01075,2.1923524431607784,0.9657454180730178,-0.7459316229848144,-0.2835550829382587,-0.1980257912674483,-0.2590648119717142
01077,-0.06806342435575531,0.24659673864814208,-0.06516690378260946,-0.1696514789924296,-0.13018344292707806,-0.6107434085689737
01079,1.9457692130120647,-0.0322474741605666,-0.44946241318422864,-0.45795336713751544,-0.11304262424425257,-0.22065140859035348
01081,-0.7832229482739488,-1.8751705608805695,1.1316780128355468,-0.506246478561708,0.22405513991836437,-0.2044016073040007
01083,-0.53392939659161,-0.9664998377787378,0.633335162624852,0.2224249591754836,-0.2953155178946318,-0.26318845508901295
01085,2.867020787644886,0.06385184025767338,-0.7837368300628335,-1.1981106364670502,0.409614844040826,-0.10903764041233699
01087,2.19645207350279,-0.33490485124331704,-0.06560037377751021,-0.37440079129743864,1.0660895939807944,-0.3226765660763146
01089,-2.0542162187502755,-1.280474304048778,0.8683593953757918,-0.5041397516553975,0.24781669156019503,-0.6132537111214512
01091,1.7346701773056297,-0.016582426140424492,-0.4379884728883393,-0.5716767397622801,0.4565463537145642,-0.3060599739620575
01093,1.566368657280848,0.3946198778002377,-0.6758557091393985,0.21328273970119324,-0.03549925607367262,-0.23684195758830065
01095,0.5902895721451049,-0.8298055674091825,0.2448918620523043,0.5340044247802263,0.0811852381592734,-0.1629581532091423
01097,1.1007295161873174,-1.1078404250863858,0.34735042279157696,-0.004712946056760467,0.5053336982313323,-0.05655701196822404
01099,2.613820015387106,0.6589788216296676,-1.3469586443196992,-1.4015297651427303,0.10010402706822874,-0.12559747075496416
01101,0.07301484515937942,-1.444297313117223,0.7565769949712826,-0.15861913138574188,0.5325219877301208,-0.45988205284335804
01103,0.3282323866923941,-0.5075857919843328,0.06724858884885931,0.16795941675427525,-0.005164555671125378,-0.17593962859720033
01105,3.816834041268312,0.4992734135802462,-0.06177480071550413,-2.173899815112222,0.529812203616716,-0.513256791797222
01107,2.106467729164193,0.09611521878613584,-0.45610227600130154,-0.24626653432902282,-0.07349777037986355,-0.19789140412885364
01109,1.1738508739327138,-0.962601025169868,0.4647601468797978,-0.7995428750475368,0.23905560433497078,-0.39910635235253705
01111,1.5338517954958524,0.2791130667262934,-0.007141875271180647,0.2041332311396858,0.22089699360612997,-0.2310456301973363
01113,2.0612650464595585,-1.4875247525128081,-0.028076803568073058,-0.0028037255035697948,0.3826209709074221,0.2470820578765216
01115,0.5285461933874798,-0.850886003333558,0.0889412203610307,0.8119301174343703,-0.04355235342250878,0.03511774156058793
01117,-2.3164330088902174,-1.2895833161869457,0.8791708375809681,-0.38743554897175336,0.4464401649381658,-0.3689803136196827
01119,2.7257669945186387,-0.12210968597889861,0.20756810920838634,-1.032034449556119,0.598058046100706,-0.15500522786834856
01121,1.6932995688958,-0.49354799134424304,0.17309317517903564,0.44910903319800666,0.07673450317647443,-0.22068673555596902
01123,0.7532851777992231,0.12751997936207884,-0.5040823635982563,0.39314471287759134,0.4740599094211611,-0.04780145148962284
01125,-0.004546924300626146,-1.514955987438506,0.7568363472889892,-0.04056010478029691,-0.040495886711736505,-0.426792306401558
01127,1.8458629666851882,0.08856172108161782,0.46130213067625403,0.3531723274111075,-0.11781973153236926,-0.15172221875523872
01129,1.9567348713316943,0.21511650356921294,-0.4760242497223483,0.18396444368403383,0.1868134649675576,-0.37805974061268466
01131,2.6740040811749393,0.16531966836077355,0.1822974794972358,-0.021460429444695263,0.21684717153271907,0.18558921337566692
01133,1.4108862222453509,0.5377156705872957,-0.43263539352206526,0.27934484386432307,0.0083612930734771,-0.19662064416227706
02013,1.1998362537485237,-0.4215189224385193,-0.6121538719632956,-3.0889078635234526,-0.5538646248298917,2.88402343832007
02016,0.5368078679878392,-3.042662445546021,-1.320867260834633,-0.27926292358295335,-0.22492819488133206,1.5333401613812279
02020,-1.7602536441206804,-2.0254939308258697,0.6854504808708348,-0.1373543391415399,-0.06327785745121756,0.3203142859773943
02050,2.566399677365984,-2.504128778580981,-0.15835195455170278,-0.46654213512063913,-0.5092079731534991,0.7789584324208316
02060,0.4570744472208759,-1.092714356767919,-0.01533676585743227,-0.5188463561004133,-0.49832364798682455,0.32830721685442626
02068,-1.595733086229922,-1.381000827445802,1.051114483034909,-0.9903063468911946,-0.4383711844908928,0.018489210120318764
02070,1.1788558013872583,-1.389891531612841,1.1753000398025653,-1.2253889430555966,-0.06456440137611172,2.302989951530852
02090,-0.7275403434979134,-1.890273742787313,1.1104684116403196,-0.16700337255601366,-0.26459102575790133,0.24522927883750745
02100,-1.8867049526351005,0.6463302886069038,-0.6295241018937912,-0.5265350578237825,-0.09128228791889634,1.0818476085481699
02105,-0.07970771172360287,2.066571888191787,-0.4932015454158043,-3.3117689392856633,0.18052294071303218,2.566503356555511
02110,-2.8202248845138893,-1.2693572469608336,0.5881534428144405,-0.6717915550717746,0.02086641616374924,0.8937929865804575
02122,-0.9503160479291632,-0.33507510671056207,0.11959268596923829,-0.11292627614773956,0.006528888672848393,0.3850667591907195
02130,-1.5502884280814724,-0.825100995349198,-0.38247780333414605,0.010496385375705162,-0.11801449675255286,0.8785339602610528
02150,-1.2330657409270138,-2.0538613662881064,-0.3072087680050075,0.11034043154996402,-0.2356108572132637,0.36959392561265125
02158,3.44930318460876,-2.5404542879112553,-1.091137148883492,-0.6139869826572041,-0.9911451442693076,1.1172018484525603
02164,1.8118210886750046,-1.5107633523623882,-0.554717474358113,-2.002059751833736,-0.45570602895955464,0.3490902153650853
02170,-0.4008027238890752,-1.643277026015882,0.19842891357081804,0.4334847086572771,-0.4997780477509615,0.26230156791421966
02180,1.3590456981583314,-2.6162761282443125,-0.21005884376340928,-0.6155200651900359,-0.3027142147742299,1.1560399033145903
02185,1.5745835795363776,-2.9380163834010444,-2.4017859334395713,-1.2203999946289597,0.05772032899850256,1.2092099334859203
02188,1.4797870779274491,-2.6319137878724566,-0.41748434881585184,-0.4319783559734667,-0.28604465522955547,1.6019706939707477
02195,-1.8742355979457535,1.9211900434642901,0.9362366013840859,0.09612981086805371,0.728696169939778,1.0283724750734213
02198,0.3634735479844712,0.4031136063274486,-0.9367702827043454,-1.59279188449855,-0.1287968429734301,1.1977883819071742
02220,-2.3952335170693058,-0.5276392531759565,-0.3062257966243885,-1.0179084966283418,-0.1438408488581977,1.196989887241125
02230,-1.986730549083019,-1.0906980713445968,-0.9799721569187811,-0.18278343691461882,-0.7299317895673533,0.9581459558116241
02240,1.276022201149601,-0.3768531298962564,0.2913944110327798,-0.9848900781707893,-0.7475921854686128,0.18991626710323137
02275,-0.8037108621683663,1.9754118727233712,0.2171163157228561,-0.1391218392656682,-0.4291621331394998,1.4699312221304675
02282,-0.022162127054531258,0.32870678270258513,-0.07554782855958964,-0.05674056515475315,-0.022542705301147235,2.692961403419421
02290,4.3111823082212855,0.4352620367206282,-0.38954756255712364,-3.2313495484985446,-0.32587551504807133,0.41129550264539727
04001,4.8311416547512644,-0.026562429277698692,-1.6539545627237986,-3.437168544656518,0.14200918432504014,-0.07005159310172031
04003,-0.01588251149650063,-0.11129053394535098,-0.2133836886726001,0.39406488619669366,1.150198934182223,0.00414062776029416
04005,-0.9509067181453512,-2.048978397340185,-0.6600776293828279,-1.0306490452282742,0.6680428356291845,-0.20399929760001875
04007,0.5093394203285123,1.6478780995645235,-1.1511306373056573,-0.10199319256731795,1.267075634835261,0.14338476841015232
04009,1.4604880887179807,-1.6552972582945114,-0.9240377457003288,0.28324118670583176,0.17648802727887755,0.41238171545219326
04011,1.6163409252659853,-2.247773552070498,0.13951841332979645,1.0579369754446353,0.42655492104003256,0.4040857127896311
04012,1.5472695411668551,2.9818457252014254,-1.7725715573334258,1.0600335129914447,2.923862070991732,-0.08335547477125468
04013,-1.635959081499077,-1.820763154373812,-0.7774323147708627,0.11477271292404097,0.7277673762051616,0.13256897250166585
04015,0.4034630427767873,1.3687513785566974,-0.9979371808850498,1.3951202483799892,1.6339458549054764,0.1959917207952536
04017,2.1643903620847644,-0.34372088480386964,-1.1520500462813748,-0.9886365823379458,0.5162579652006786,0.10700431654212095
04019,-1.4984523035694044,-0.8487782919657003,-0.39127444438040754,0.199089072213709,1.13138009084527,0.06847598134601293
04021,0.10682349081277476,-0.7759790965426677,-0.4393943787863355,1.0887317440821236,1.0239960324220625,0.293945014572495
04023,1.0318589873497086,-1.358516382005156,-0.8327623057661956,0.23633642803274854,1.2204946888573127,-0.023182767330838915
04025,-1.7591983423119135,1.853776332966397,-0.5550623743010182,0.8128222083404059,1.6641605442438399,0.2125835358021908
04027,1.4989993924011422,-0.8965474022936758,-0.5107749310589653,0.8828436053449564,0.7840271976091207,0.004227654460838689
05001,1.9039537337435413,0.485441498342356,0.6035192986071285,-0.6168339353015039,-0.13997161590797175,0.14346949493179015
05003,1.8873746317437794,0.4540898954192593,-0.8283754148938248,-0.20373693246180713,-0.02555109676043008,-0.1178371274243954
05005,-0.2513228384447291,2.3462146774982413,-0.0030529501228871965,0.6906840007968001,0.7142011613445501,0.020907394162796727
05007,-1.2949741094193943,-1.3763393519422504,0.9128619092563836,-0.38864828493612663,-0.09112799052902361,0.4007511947257743
05009,0.5172518899623569,0.031975669691446995,0.264466650067221,0.84236572642363,0.19304414683479165,0.08631593407642861
05011,2.708303063085696,0.16865975479607273,0.5629384177104955,-0.17002770345904897,-0.40923185466966594,-0.39888583577700704
05013,2.319605774898089,0.3755961076497822,0.5373366313086195,0.33308241255128573,-0.02191256979530649,-0.20847206628178352
05015,0.2580687541207306,0.9120000023816487,0.15473997209306573,-0.11976326583568273,0.15732532166552873,-0.12666340464212736
05017,2.1829497959363375,0.38040795789474346,-0.6714251321628377,-0.527236892815868,0.34032534859348396,-0.1878530037401677
05019,0.943247033838349,-0.7433423028526195,0.49735227638773954,-0.6478048780354195,0.2110857293724146,-0.4686122459824403
05021,2.214728151468511,0.8096069499686163,0.9340615992985205,0.18843786296926657,-0.18477478869763606,-0.44459698042299023
05023,0.3835952380748447,1.7435704832208698,0.48627501922292954,0.6532300489794407,0.20873285572161498,-0.09434196952474147
05025,1.9078252824622925,0.5601912920780601,-0.17544705770967833,-0.533114801957178,-0.022345213600414898,-0.43975910778925703
05027,1.0217290928774434,-0.34844612713101303,-0.5923611308862734,-0.7443893165794234,-0.154770344388929,-0.021847987574567202
05029,1.340912592679119,0.06357409050469501,0.0911884391017625,-0.2943849441647373,0.13485725905775123,0.04522412767046327
05031,0.42005553217359326,-1.589493035950775,0.9237440563074669,0.12156478853432137,0.12188581838449243,-0.3481591930034992
05033,1.2757614038311682,-0.8154647319926174,0.11756041928906795,0.20867117885268355,0.17149932347835245,-0.014265029491930058
05035,2.035531749602171,-1.631789343607009,0.3836234788050934,0.32954312984040074,0.26684282530194026,0.11464422033454284
05037,1.981895063263402,-0.1526435963848367,0.2999532411947892,0.28550051495752166,-0.009429849327851996,-0.09541501020192672
05039,2.9248276321057642,1.348512431109277,0.024801872420106313,-0.7658937467161444,0.236779544418941,-0.08657099629312694
05041,2.749303180391057,0.11830595011530226,0.0024646216532204263,-0.6509684606988453,0.13170713941701157,-0.011606837933649342
05043,0.8106833501087582,-0.49158929623296177,-0.3184700176257042,-0.34639229632716695,0.19800176901027103,-0.42368395502327
05045,-0.3043208416679742,-1.871927024632698,0.8617328819412599,-0.017704190586145883,0.10707957880404453,-0.24500766446182243
05047,2.140198455550184,0.4873492005831372,0.09019657448342269,-0.2744074543673839,-0.24463398872064024,0.4145539342030293
05049,1.9843722724303101,1.7709300764422957,-0.4472918185491469,-0.2555010817000266,0.11589304542850638,-0.28759226003630023
05051,0.21393988166653782,0.6049663009729398,0.3339041964610447,0.10089791275223739,0.7431631814834169,0.15034596660702226
05053,1.3316004882629384,-0.4257279979607819,0.1386263381905406,0.17467211302736607,0.06297955278340596,-0.07748138945499831
05055,1.1887905881246934,-0.7068069711031151,0.57919176110894,0.6353789916463612,-0.41078822487129796,-0.06641145674501378
05057,1.7757481052084667,-0.5096977248106248,-0.16686845819067236,0.003405284139435547,0.281063123313542,0.13039524706452865
05059,2.040318287396282,-0.0019185172982483906,0.01763270724951946,-0.48472893518549814,0.13981593069020265,0.009206754555207136
05061,1.2360809669876902,-0.337448068830704,-0.6865083545054205,0.06797446808310889,-0.17434584902234845,0.11932545542673426
05063,1.3651226573268844,-0.007801476849148186,-0.1396605949769157,-0.41666335410691413,-0.5600544556903948,-0.16059216602164597
05065,1.5866771993388602,1.2539384069666075,0.2758430121122468,-0.0055164762479269795,0.4310570234982353,-0.33100750632047166
05067,2.2915402060995094,-0.15285167590093313,0.47907666699831747,0.08678798888579513,-0.16400287897888832,0.07589528533247143
05069,2.375819761581459,-0.5200197627065991,0.3273733386313829,-0.5389317656895297,0.4663658504815236,-0.1618085739343396
05071,2.4735107488847903,-0.2080182874337668,0.0056669839322109365,-1.1434577818803866,-0.1658786704453084,0.15023272952588873
05073,2.6742640785592693,1.3634190948058666,-0.03857776192539529,-0.46692130105142093,0.11709898418707225,-0.14187261542591106
05075,2.0285125052261987,-0.10650453826746682,0.6085880136805916,0.3462398684325786,0.04476913826990063,-0.1491866379066872
05077,2.9208343002402155,0.0226464065140102,-0.05377862573496726,0.06454837050908067,0.11917712897695819,-0.08012851159355044
05079,3.37997113706505,-0.04134964830929697,-0.040389738214950996,-1.0267137154897255,-0.6395854275817365,0.13169180058190433
05081,2.1269424608734404,0.39744252905195165,-0.028381386382532056,-0.2500534271795979,0.24052787057796998,-0.1148916284676583
05083,1.7585855796777037,0.4349850259768072,0.13274996115454293,0.01217501050695632,-0.30389905242804716,0.04494188679353916
05085,0.8024207519215185,-1.2909168287333403,0.6225821778346012,0.3931947459602603,-0.3266991179000174,0.09503746429971202
05087,1.3028561258706552,0.03926354835347547,0.14736388893861838,0.47895745239443155,-0.16576526316431567,0.16501179424482354
05089,0.3401140407811175,1.5273853586924189,-0.17561465963293352,1.1093090823796083,0.6488176930363808,-0.02631921311209208
05091,1.4286427324079665,-0.9687091017136225,-0.16834319671750597,0.37609799541112493,0.2097430968122718,0.043036939794840606
05093,1.9665613981460106,-1.2313345175971289,0.3448726266722716,0.4775807236235628,-0.0492540622470222,0.21065456534227894
05095,3.308099338097599,1.150702514672887,1.1650077282122906,-0.5463779732708912,0.3536660896218239,-0.1620192991405712
05097,1.4001745366135312,1.7708965783753556,-0.4388832327361126,-0.15759942332184845,0.48060926280304067,-0.3020380524852224
05099,2.733635348121944,0.7100271403879276,0.40300209507641066,-0.337673848413358,-0.11052704552167478,-0.0208770995410708
05101,1.3610454888784909,1.6139813229578426,-0.4176856209214864,-0.19336586411025217,0.5832011049506473,-0.2670917435517529
05103,1.768901141064195,0.12502770861015608,0.07490224437702807,0.3879379534290337,0.2510144234892088,0.1520700057424849
05105,1.480202770568044,0.04385381233611642,-0.42877524906050724,-0.2052110534118344,0.30865580855636904,-0.10905102276119513
05107,2.5277296710203236,-0.10885235056079069,-0.6603184229952417,-0.5287354744330283,0.2978867948902073,-0.24062194736438594
05109,1.4352522513323915,0.4235302260851911,0.13672421073642055,-0.2947114895274514,-0.0855780716039451,-0.6031908413506865
05111,2.5650141583622244,-0.39779632798872555,0.2941972611670558,0.41326759602688223,0.0581626368232687,-0.08238615338994697
05113,1.2775783947552666,0.6925035849826614,0.30355397559003305,0.49296828511736074,0.22034792045827933,-0.11010592258056603
05115,0.830331336380658,-0.9670371227825835,0.5667640030719617,0.002944196419281901,0.019990065705091105,-0.029166417952563757
05117,1.8146635147919916,1.205160007362278,-0.20855929705891768,-0.605847179494121,0.21104261474415867,-0.06349673412590451
05119,-0.3715473968520461,-1.2933367138378404,0.6923107844276807,-0.5669028474005494,0.6711336948855685,-0.2128513838733473
05121,1.6839246062455395,0.03427527115303694,-0.2719901619223011,-0.0957610084696601,0.15491726098885167,-0.15513371263286485
05123,3.246754917851998,-0.4945957179175569,0.20486437411863703,-0.4283108881796038,0.07312928560075704,0.13364949397262002
05125,-0.09800099681710245,-0.6949923522992065,0.7778714628516076,0.32451497008549934,0.32666943978877044,-0.1434373944870839
05127,2.4143734567414015,0.5197338911167878,-0.18816320788229532,-0.39392464094420093,-0.0063926992823157055,0.2071703653169545
05129,2.216410591331608,1.5444456737173367,-0.2997623013396581,-0.6301313998291385,0.42556679689544735,-0.4882377513638149
05131,0.9267300937961708,-0.8764295102472407,0.4769287475768272,-0.16233630298316037,0.17876970074251666,-0.07329197723745232
05133,1.7523650320330002,-0.9561071340330246,0.002482863541961339,0.5430820343631001,-0.7736983902710624,-0.14048403468045312
05135,2.211574014172266,1.6343828664946654,0.4719701135930945,0.041282736425411054,0.1125457213058355,-0.08260127372786523
05137,1.661664895138752,2.0756502877070475,0.08217164461192497,-0.2870996270905662,0.21044103431526506,-0.28221261970247713
05139,1.4494855090969472,0.24705907947260317,0.5547463745592693,-0.6846945604109399,-0.41347986814675486,0.09740049357610224
05141,1.2438686424801066,1.7618676435201712,0.3949299342707424,-0.031263130508171776,0.11609805731952023,-0.26345366994118036
05143,-0.5931263764139794,-1.961329446433579,0.5624462984798807,-0.36259726841796186,0.04400700635356802,0.01136395258300899
05145,0.899486615264248,-0.6800832339596675,0.6417639090564293,0.2297130767946949,-0.20940999967267895,-0.0026935619922800113
05147,3.320552968220098,1.6976379663271022,0.5573707287814254,-1.5888688750663367,0.20373473730270888,-0.49488253596899706
05149,2.137674151310259,-0.3255332571192326,0.15960866470977256,-0.033825236521676655,-0.1239953925186412,-0.036613216142512665
06001,-4.560394272167708,-1.497418979695063,-1.0579635372943077,-0.918156863233215,0.036500053996862805,-0.18615809607013703
06003,-2.4509803777554495,1.3117393378195175,0.9441612214045813,0.6202646734258332,1.1438852892351674,-0.6602989956306047
06005,-1.6981065555445725,1.5324063786184052,-1.2345932838465787,1.147872366647952,-0.06248449355989719,-0.371061568806588
06007,-1.6941740961131804,-0.7582194622891437,-0.8679226628364355,0.47839318748988374,0.12474445671984305,-0.3614128851019599
06009,-1.7257669591049898,1.7754141990024188,-1.1034435616566602,1.190332723257557,0.1023520682997295,-0.3452842015095371
06011,0.41751353255553786,-0.9452330167447303,-1.699209258208653,0.15333007631676512,-0.6645983861813044,-0.08288292120791661
06013,-4.301871679414214,-1.0161350444941375,-1.0387635422332826,-0.2777102881135639,-0.18570286304171008,-0.3370194019617937
06015,-0.3708864584846617,-0.6558955170180389,-1.0606436457601138,1.2725223743607843,-0.2831335492650453,-0.11597376250290145
06017,-3.679388733370371,0.540886655770374,-0.9408851679454281,-0.003597652342800079,-0.2919436555883948,-0.4836859978366871
06019,-0.29878431806342787,-1.8043525053227782,-1.4082601713782417,0.32863564266093204,-0.5442899003206613,-0.5617891208426459
06021,-0.00643969489897629,-0.8323839672361384,-1.8845653511942568,0.501976739488413,-0.40712357075853395,0.001783564110368636
06023,-1.688170523941574,-0.6335788342178742,-0.9122404752535216,0.2332972868771618,0.05831379872973625,-0.5868760077959485
06025,0.8724383349574126,-2.1985718039732003,-1.8955719209304547,0.9997067938628804,-0.01551422199430903,-0.4452781992551405
06027,-1.413213422584544,0.3917381362146068,-1.3502607765201209,0.2816912590849103,0.5203863157318189,-0.40901359014971067
06029,0.33336592768629014,-1.9411235729592116,-1.023374992029961,0.6962262062155269,-0.8560075099271086,-0.4593714936233462
06031,0.4961137947903449,-2.059267541392508,-1.5033297156446597,0.7635490097953961,-0.9848132570349255,-0.36148074322538715
06033,0.03620940075662733,0.3399560361660357,-1.095453672684836,0.8770959258662874,0.2855033396001047,-0.39756059359025137
06035,0.4088643905932846,-0.765653770704631,-0.992394634277163,0.8250097378965398,-1.0344478758466737,-0.11443760048803418
06037,-2.223033369146499,-1.911989107665844,-1.8235158438415364,0.038926667454408904,0.1336743718027696,-0.36815639484808954
06039,0.15201694549153355,-1.3923239804761525,-1.0255716778075774,1.0075430793853897,-0.6551137066325535,-0.4076007273747105
06041,-6.8583671204347025,0.5742240838307894,-0.39569939089749123,-1.3831572014326183,0.4959331635558036,0.21306936473528854
06043,-1.5595470443081472,1.4663813152976473,-1.1618540464102791,0.3782762371227218,0.8502422307284246,-0.8063932722268546
06045,-1.357141256806865,0.33534309922932354,-1.4081837025594854,0.4552520250249678,0.2508680712138383,-0.30823205749777643
06047,0.34939720459175955,-2.078618392922593,-1.2751634246532475,1.2201941274323465,-0.8345991779546093,-0.32216184097568457
06049,0.4885588060622716,2.0111092882320594,0.03458634854945665,0.035782378808724445,0.5590367202684169,-0.2539847152885633
06051,-1.8982993051175663,-1.0993116574608537,0.10089294230118133,0.5163029783508455,-0.3635009481768565,0.22304934604683951
06053,-1.6169294233018172,-1.948950415067441,-2.021365415204858,0.628927220067772,-0.035490189902514624,-0.22011777755830772
06055,-3.405121425243392,-0.524637219235112,-1.4216638261051902,0.21090515769245965,0.22782077518150323,-0.31504129074833487
06057,-3.597477535342435,1.4251287965599433,-0.7800783147593867,0.02633114968597691,0.7406197774261813,-0.3293823752362707
06059,-3.6633951486744034,-1.5169371840421813,-1.3514543273924855,-0.17135222141332182,0.070584310545675,-0.3899715472503214
06061,-4.116691357074416,0.004287414979193599,-0.7307340636995364,-0.07326409967825194,-0.30919065238116655,-0.6242214653252899
06063,-1.5181238728337325,1.984988053241472,-0.5750291407086112,0.579543102326295,0.2335127562444059,-0.21822138625617138
06065,-1.106270925165234,-1.5352507083594755,-1.330324424204025,0.9900876859693338,-0.41705336064378773,-0.5861608064366123
06067,-2.2451296432607224,-1.5765834929942235,-1.312065624432577,0.46037298028591706,-0.31860098841194323,-0.6011367732447996
06069,-1.186399619297718,-1.6402814546035571,-1.446907497777682,1.0455006227264223,-0.8716009239885012,-0.3644077284387772
06071,-0.626564654545862,-2.221148012416414,-1.4530587568813609,0.9725307457976439,-0.4844941729436189,-0.5080290872056032
06073,-3.2108076754516737,-1.7401889025145565,-1.2415971725319839,-0.050617603714737495,0.09287063888784226,-0.36437114546394866
06075,-5.512702645338666,-0.8794273572071316,-0.14588726953131462,-1.7629852553461736,0.34166607399615834,0.1130162059736631
06077,-0.779807693096032,-1.649924220768258,-1.640927067658697,0.8089281628188393,-0.7914948197079125,-0.34612207422666336
06079,-3.6142009069448995,-0.03222024475148667,-1.196029120517987,0.09174131211506628,-0.004613848020574645,-0.23322482127347674
06081,-5.673511891862254,-0.7481967680219423,-0.9362431109862845,-1.1172039071154687,-0.07002965737859396,0.1565488381664129
06083,-2.883397997196511,-1.402122748483204,-1.4795650559632596,0.1348073644354923,-0.0002663674303057719,-0.17989455784349406
06085,-5.6427274569750665,-1.383399168132518,-0.776198759976687,-1.2599171976572097,-0.11866500720297209,0.22622351941844285
06087,-3.823912513761295,-1.0962650578186717,-1.4407539851835995,-0.27859366129556556,0.2889700138985083,-0.11520419596976646
06089,-1.218756683577682,-0.0953582136654328,-1.168549107306422,0.8589881743441484,-0.019404522243667635,-0.33778733036709224
06091,-1.152758575434824,1.737173976838527,-1.3563737756239598,0.3297345504345317,0.39844101866540116,-0.42625565914323277
06093,-0.9375670952014126,0.9215851786941012,-1.244015867208791,0.619619256412745,0.5986337557404313,-0.09051921656388982
06095,-2.083618523165982,-1.2637441425656255,-1.5608373027673248,0.9155860977182789,-0.2772409139385194,-0.6117430800340746
06097,-3.6818898461634704,-0.18956446300017593,-1.1843494815352325,0.24148048427666607,-0.008686315579041004,-0.3273579404018973
